datetime,heat_unit_1,heat_unit_2,heat_unit_3,nonheat_ecc_dhw_heater,nonheat_ecc_stove,nonheat_admin_stove,nonheat_elder_stove
2024-08-07 11:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-07 12:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-07 13:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-07 14:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-07 15:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-07 16:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-07 17:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 03:00:00,0.32175847612142633,0.023746012997891242,0.1317903721382964,0.0,0.0,0.0,0.0
2024-08-08 04:00:00,0.5950431401520325,0.0439146228894489,0.24372615703644138,0.0,0.0,0.0,0.0
2024-08-08 05:00:00,0.7668370618107494,0.05659314109304423,0.31409193306639555,0.0,0.0,0.0,0.0
2024-08-08 06:00:00,0.8254327692394146,0.060917547545344244,0.3380923888766606,0.0,0.0,0.0,0.0
2024-08-08 07:00:00,0.7668370618107494,0.05659314109304423,0.31409193306639555,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-08 08:00:00,0.5950431401520325,0.0439146228894489,0.24372615703644138,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-08 09:00:00,0.32175847612142633,0.023746012997891242,0.1317903721382964,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-08 10:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-08 11:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-08 12:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-08 13:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-08 14:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-08 15:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-08 16:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-08 17:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 07:00:00,0.0,0.0,0.0,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-09 08:00:00,0.0,0.0,0.0,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-09 09:00:00,0.0,0.0,0.0,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-09 10:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
