date_pacific,tavg_F,tmin_F,tmax_F
2018-05-14 17:00:00-07:00,62.8953949941712,57.947309010635024,71.25947925986003
2018-05-15 17:00:00-07:00,59.368018387317655,53.92848740995682,68.79425508854715
2018-05-16 17:00:00-07:00,56.80102112470763,52.497169931126884,61.76593937261443
2018-05-17 17:00:00-07:00,57.57864754797672,54.08368206866952,61.48705254483004
2018-05-18 17:00:00-07:00,59.14142193409399,54.79544161903027,67.46204121621543
2018-05-19 17:00:00-07:00,57.68399341301083,54.66256412107079,65.08139487781104
2018-05-20 17:00:00-07:00,55.99009120274013,52.673451762409755,62.664208729579116
2018-05-21 17:00:00-07:00,59.16523872378102,52.6119582122093,67.2591984014213
2018-05-22 17:00:00-07:00,62.37561407190591,56.623875533241446,70.73432067210996
2018-05-23 17:00:00-07:00,60.312691861834196,55.6486562126132,69.71082472556117
2018-05-24 17:00:00-07:00,57.91912062297252,54.75404122694624,63.664953081595044
2018-05-25 17:00:00-07:00,56.300630531953935,51.617779789672284,61.122831721158335
2018-05-26 17:00:00-07:00,57.82665191303038,52.98393425971657,65.46533200471656
2018-05-27 17:00:00-07:00,57.92935321283475,53.31108419545559,65.29176890487035
2018-05-28 17:00:00-07:00,55.4183355160831,51.52007360813955,61.138105551993725
2018-05-29 17:00:00-07:00,53.392906102269045,48.53427964059696,59.460801999246954
2018-05-30 17:00:00-07:00,54.927955005266824,51.28816204907324,59.93419095119591
2018-05-31 17:00:00-07:00,54.271037152401014,50.018115478868026,59.87476504316762
2018-06-01 17:00:00-07:00,58.58382280608688,52.922944435589805,67.34289445735325
2018-06-02 17:00:00-07:00,58.126036387866314,55.204231601742,66.90784134269201
2018-06-03 17:00:00-07:00,53.90441272556702,50.686512980923865,59.550120470148215
2018-06-04 17:00:00-07:00,55.344781966059344,50.729981681796644,63.34429462931856
2018-06-05 17:00:00-07:00,58.34590539708757,51.05540860089619,67.76467546667547
2018-06-06 17:00:00-07:00,58.30777861003145,54.03214583139536,65.84780566175569
2018-06-07 17:00:00-07:00,58.213023452000236,54.91135250366633,63.388082295120206
2018-06-08 17:00:00-07:00,53.68488092002146,50.833004816637015,56.80376605360523
2018-06-09 17:00:00-07:00,53.335614939209144,49.73230731659309,57.32281471171531
2018-06-10 17:00:00-07:00,53.14450095667769,48.18533515516727,60.769141303485995
2018-06-11 17:00:00-07:00,56.59939465691128,51.24188138477194,61.418070266417864
2018-06-12 17:00:00-07:00,57.25062566069628,54.78076968069797,60.39613412743589
2018-06-13 17:00:00-07:00,55.8423653659666,53.03792869712695,61.17878687174691
2018-06-14 17:00:00-07:00,57.68218642882579,53.374361075935596,63.207591301997425
2018-06-15 17:00:00-07:00,60.530970327867635,55.61149677133092,67.94181711261815
2018-06-16 17:00:00-07:00,64.62201807606984,56.5708454789105,73.03536883235311
2018-06-17 17:00:00-07:00,68.35282081721579,58.0040297825063,77.67023236100457
